"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_symbol"
"6376",0.812342777907897,2.64886161080317,0.988645681147983,2.6792830447885,0.00737799979798878,0.0264954554728229,"CX3CL1"
"11255",0.725910978188781,2.70831050794641,1.01087946111244,2.67916266195181,0.00738065300227028,0.026500231582271,"HRH3"
"105378520",0.720715977717906,2.23944871090594,0.835908842215293,2.67905852625155,0.00738294881456343,0.0265022731572491,"LOC105378520"
"89869",1.33942081284296,1.71289998798417,0.639361272849651,2.67907998298008,0.00738247571958345,0.0265022731572491,"PLCZ1"
"105372994",2.75609062248879,1.25780315207013,0.469560140231307,2.67868382407955,0.00739121493097634,0.0265194898014062,"LOC105372994"
"80131",2.26497238541176,1.21886188470101,0.45506441581941,2.67843813387665,0.00739663948456549,0.0265300647195639,"LRRC8E"
"56127",1.64713391616568,1.56330608188128,0.583729095587629,2.67813630277848,0.00740330845201127,0.0265474094152047,"PCDHB9"
"105374847",1.15741250983969,1.77571590368938,0.663160756539859,2.67765528369688,0.00741394773089076,0.0265762443599551,"LINC01955"
"400258",0.872478044352817,3.00708997486337,1.1232996401914,2.6770149898303,0.00742813115934627,0.0266177591099975,"C14orf180"
"284541",0.677858253042054,2.38787734633258,0.892061654593819,2.67680752113467,0.00743273210650974,0.026619760704511,"CYP4A22"
"643355",4.71928520452333,1.22738128619674,0.458659330155905,2.67601944515013,0.00745023224426735,0.0266697614486673,"LINC01750"
"390003",0.692883124479365,2.65059395906642,0.990815801545796,2.67516318868871,0.00746928828830636,0.0267277890615142,"GUCY2GP"
"27321",2.00949241819246,1.71541713676304,0.64130216573319,2.67489684024665,0.00747522479736796,0.0267459133241959,"TNRC17"
"105378747",1.9158853902905,1.57579239702837,0.589198631893597,2.67446716901566,0.00748481044670085,0.0267708465021394,"LOC105378747"
"105375014",0.853442817997703,2.31324673363131,0.865162845491402,2.67377031467113,0.00750038019255851,0.0268109105823221,"LINC02570"
"79679",0.837411996086746,2.93486344584395,1.09773225067488,2.67356948294049,0.00750487274355121,0.026823845184498,"VTCN1"
"221711",8.74330588472512,-1.69808780699024,0.635429337005729,-2.6723471959793,0.00753226703988995,0.026915487997222,"SYCP2L"
"105375151",1.18514168331767,2.43203082889293,0.910303080169895,2.67167153651619,0.00754744859078574,0.0269571813726761,"LOC105375151"
"6345",1.2555150156042,2.29948396512618,0.860733482678925,2.67154004276599,0.00755040634191997,0.0269646072176004,"SRL"
"101929547",0.741200817423173,2.75913961670569,1.03300483029534,2.67098423529814,0.00756291986582754,0.0270030116163485,"LOC101929547"
"153020",1491.29719218633,-1.02090070610853,0.382326311214053,-2.67023397596343,0.00757984079418289,0.0270539839837037,"RASGEF1B"
"107984780",0.811110057580116,2.64714366468493,0.991582321223392,2.66961563152814,0.00759381209322624,0.0271006983971307,"LINC02248"
"28405",1.03168187786722,2.62369151756436,0.982871316480421,2.66941508371571,0.00759834836382122,0.0271137342545286,"IGHV3-79"
"149499",1.53578795307907,2.0954997908307,0.785174403927515,2.66883354876167,0.00761151607231434,0.0271480945173387,"LRRC71"
"219623",0.731811983658292,2.49594942070901,0.935336524764963,2.66850417429835,0.0076189831761559,0.0271684122367967,"TMEM26"
"66000",4.06646110518588,1.16846911327532,0.437971085657924,2.66791382248451,0.00763238321707346,0.0272130331318172,"TMEM108"
"345274",0.556358918537238,2.56213331924333,0.96050887768966,2.66747489664656,0.007642359819191,0.027242274146978,"SLC10A6"
"115749",2.34261624220467,1.38639951844082,0.519828188206722,2.66703412760965,0.00765239007787871,0.0272685260926547,"C12orf56"
"105378963",0.979294078567858,2.53470552449083,0.950432396034347,2.66689723021523,0.00765550775242219,0.0272733018233495,NA
"101928658",2.41511683321211,1.34889607586099,0.505943514199955,2.66610014359803,0.00767368307074172,0.0273254939753388,"SCFD2-AS1"
"222611",0.949281344262715,2.69981929714195,1.01270114298104,2.66595857608555,0.00767691516111386,0.0273305304482903,"ADGRF2P"
"102723338",1.69483223714057,1.84352768464077,0.691882985411013,2.66450790598011,0.00771010540381979,0.0274391412075173,"LOC102723338"
"102723547",0.463420758247596,2.49898352202287,0.93793984357854,2.66433240802358,0.0077141293725737,0.02744709590557,"CSAG2"
"100652929",1.45323463569049,1.99691870675035,0.749589407082737,2.66401671085772,0.00772137268811509,0.0274601326982125,"LINC02078"
"199699",0.796733791645227,2.18437111681631,0.819930802020097,2.66409203244296,0.00771964396586558,0.0274601326982125,"DAND5"
"105375317",0.802207285337065,2.8632223696077,1.07489021727453,2.66373469922131,0.00772784828065651,0.0274766317842088,"LOC105375317"
"126353",0.692259356645691,2.42405220080188,0.910193047201041,2.66322865051117,0.00773948044821863,0.0275022204718543,"MISP"
"100129128",1.09905915891518,2.31520614051741,0.869337706819281,2.66318384944816,0.0077405110127593,0.0275026979228386,"KHDC1L"
"105378141",0.955566733314425,2.03888318120983,0.765599046926964,2.66312136802377,0.00774194848623598,0.0275046208781674,"LOC105378141"
"7066",0.723573565834866,2.47015085633125,0.927643449110971,2.6628235866901,0.00774880265399886,0.0275257849109755,"THPO"
"256369",0.661878293951573,2.07823830846428,0.780513640503024,2.6626546938051,0.00775269255414337,0.0275364154052722,"CCDC197"
"9915",1.666708895566,2.18048265411696,0.819093533873996,2.6620679616455,0.00776621962929557,0.0275780777579059,"ARNT2"
"149992",0.848003330720554,2.07047774767689,0.777832111843817,2.66185686621875,0.00777109159262117,0.027592185444216,"ANKRD30BP2"
"105378741",0.786790084215973,2.16083460273752,0.811789463564637,2.6618165173629,0.00777202313313165,0.0275923005448339,"LOC105378741"
"284716",7.05812653132734,1.02715720311237,0.385906205822874,2.66167578446205,0.00777527303935024,0.0276006453477826,"RIMKLA"
"2257",0.850053075036685,2.52317458440722,0.94821866677784,2.66096278507285,0.00779175685734708,0.0276495645742677,"FGF12"
"153572",0.88482578903621,2.13326418522055,0.801817298087122,2.66053649666805,0.00780162715974887,0.0276813890945049,"IRX2"
"105376686",0.947050057173051,2.23556153846364,0.840640698578981,2.65935439747639,0.00782905617004751,0.0277555345420586,"LOC105376686"
"107985345",1.06248105537438,2.21517343911402,0.832983619170132,2.65932413091258,0.00782975959758216,0.0277555345420586,"LOC107985345"
"400941",9.56897012486588,1.51315262346749,0.569076154319315,2.65896332500068,0.00783814947719,0.0277820664305852,"LINC00487"
"105378773",0.808140933351404,2.40575290510606,0.904799013365113,2.65888099961407,0.00784006493113372,0.0277824379453385,"LOC105378773"
"388815",1.77240820035286,1.66630571432656,0.626686356920214,2.65891493555955,0.00783927529715747,0.0277824379453385,"MIR99AHG"
"7223",0.536184085873672,2.71858690530645,1.02255039292484,2.65863367137375,0.0078458220073294,0.0277964195059945,"TRPC4"
"105369591",0.456892006888703,2.48389913621325,0.934754414895752,2.65727457033756,0.00787752553054651,0.0278765571357716,"LOC105369591"
"105372898",0.800757947373574,2.62172655221468,0.986803881192222,2.65678581345586,0.00788895470419824,0.0279105651328609,"LOC105372898"
"105374689",0.570034731807988,2.59083878537015,0.975722584538314,2.65530267150275,0.00792372772254103,0.0280167475571331,"LOC105374689"
"4858",1.19041497919613,1.86827973202667,0.70361139441542,2.65527213864819,0.00792444502072195,0.0280167475571331,"NOVA2"
"105376692",0.454806552820835,2.47837309959717,0.933526844074283,2.65484931186399,0.00793438433037234,0.0280424534148772,NA
"102723765",13.0777690147899,1.22828769668952,0.462670164079951,2.65478042901696,0.00793600460367918,0.0280446924548257,"LOC102723765"
"642934",1.80069691075516,1.75456304936807,0.660982410226415,2.65447767175386,0.00794312962234165,0.0280634079956735,"CERNA2"
"286135",0.815244582915505,1.9299651907541,0.727106624599804,2.65430835789228,0.00794711671248568,0.0280731353529727,"LINC02209"
"107985056",3.08149486365311,1.41130339768901,0.531825311406711,2.65369730890774,0.00796152091994505,0.0281154377435298,NA
"1828",0.79475617384089,2.3730830803023,0.894244549444006,2.65372943204156,0.0079607631020971,0.0281154377435298,"DSG1"
"107985449",0.758222610707711,2.77756538124035,1.04694749128854,2.65301307310249,0.00797767809914007,0.0281608807413829,"LOC107985449"
"105370119",0.853288143843221,2.32219729008286,0.87563858594539,2.65200429418683,0.00800155242450244,0.0282210827264833,"LOC105370119"
"107984958",1.07002645864921,1.86914452271031,0.704828581008886,2.65191363272306,0.00800370119940863,0.0282254174221388,"DHCR24-DT"
"347273",2.00058150264894,1.27160673957829,0.479576475335978,2.6515202579264,0.00801303059419856,0.0282550709956067,"CAVIN4"
"100294720",0.562631303994249,2.54072167366278,0.958239905682879,2.65144632215266,0.00801478516386738,0.0282580109270177,"NHEG1"
"8013",450.713183742525,-1.41506827123372,0.533741473465372,-2.65122412550452,0.00802006018253076,0.028273360928375,"NR4A3"
"127665",2.54947858268433,1.45032861846926,0.547109391803229,2.65089329519475,0.00802791995860371,0.028294568472451,"ZNF648"
"100507395",1.83147513578086,1.46052339963873,0.550979953823287,2.6507741152905,0.00803075309151851,0.0283013034993707,"LOC100507395"
"51208",0.925756663608383,2.00226284164617,0.75538055556045,2.65066770240148,0.00803328348467613,0.0283069702121646,"CLDN18"
"94027",1.01466326776129,2.37083211329701,0.894447410812672,2.65061096341364,0.00803463297340615,0.0283084749354636,"CGB7"
"105370004",0.640477762515163,2.51742208391638,0.950003362843777,2.64990860282918,0.00805135483995932,0.0283511161593427,"LINC02463"
"338917",0.613307955802735,2.4318444001722,0.917722841982228,2.64986800908165,0.00805232225147393,0.0283512695334135,"VSX2"
"107986445",0.765024004761245,2.55262394199431,0.963393365847055,2.64961752123956,0.00805829406519469,0.0283657866795933,"ZNF474-AS1"
"57381",0.598842383630744,2.38710934941139,0.901272970009051,2.64859751578639,0.00808265271070862,0.0284405512129894,"RHOJ"
"165904",2.14642764931236,1.36449137154359,0.515242202885991,2.64825234404472,0.00809091063671867,0.0284642744032583,"XIRP1"
"100616240",1.6381400599525,1.4110933319771,0.532873709964859,2.64808209823329,0.00809498639651049,0.0284683900203538,"MIR4496"
"388503",1.71449774094984,1.84359607280397,0.696190474002247,2.64812022233734,0.00809407352897449,0.0284683900203538,"C3P1"
"107986254",3.07312395370945,1.23880165787071,0.46784919003607,2.64786534689779,0.00810017817865434,0.0284774521508087,"LOC107986254"
"105376541",1.3481011974489,1.99227022578015,0.752631584840042,2.64707230723458,0.00811919904198423,0.0285310867056466,"NRIP3-DT"
"345557",1.19719283507326,2.25241764857112,0.851139065439017,2.64635679412662,0.00813639474861007,0.0285816943733225,"PLCXD3"
"5288",1.98629395196963,1.6270830389654,0.615017455833507,2.64558838701624,0.00815489793592089,0.0286401409756851,"PIK3C2G"
"105377757",0.82349546889931,2.69946574920414,1.02098060799736,2.64399316506031,0.00819343106324693,0.0287491438907983,"LOC105377757"
"347741",0.788844999749936,2.62808922245683,0.99407126141998,2.64376340454983,0.00819899441063745,0.0287587999169782,"OTOP3"
"166614",13.0712146454607,-1.07341487267891,0.406041976754375,-2.64360567165754,0.00820281566116534,0.0287654401997237,"DCLK2"
"105372637",0.927514712123631,1.96941335410588,0.745202328026892,2.6427901256299,0.00822259858452598,0.0288185364734963,"LOC105372637"
"105373397",0.719369738762205,2.4883353830441,0.94176572580687,2.64220210489417,0.00823688884309359,0.0288587332819792,"LOC105373397"
"107985830",0.65865808222293,2.79016978944954,1.05604003578392,2.64210607070246,0.00823922480516795,0.0288636222398395,"LOC107985830"
"105371825",0.877611503793154,2.78321947342312,1.05373366915065,2.64129310366111,0.00825902340118036,0.0289164757712975,"LOC105371825"
"80740",0.895258529292476,2.17314108911252,0.822824775029684,2.64107396259929,0.00826436753283455,0.0289318857914244,"LY6G6C"
"392617",2.28824994678757,1.71936915705225,0.651483352165561,2.63916054237915,0.00831116118777307,0.0290630321275247,"ELFN1"
"1325",2.67729517214262,1.14219761881249,0.43280053528749,2.63908550402734,0.00831300110911775,0.0290656691394104,"CORT"
"101929071",0.86042811337033,1.87325452425093,0.710017295077454,2.63832238628297,0.00833173326988895,0.0291112638718379,"LINC01182"
"121601",1.57980424277254,2.01874899324104,0.765138717390857,2.63840915033685,0.00832960158201371,0.0291112638718379,"ANO4"
"105378656",1.93051982889121,-1.47153661040632,0.558130365154945,-2.6365464097224,0.00837547423386616,0.0292374648264003,"LINC01685"
"646851",4.14083633780741,1.0679566339615,0.405281232498758,2.63510014361392,0.00841124630343772,0.029342312897567,"FAM227A"
"100507144",4.74264944609282,-1.08603368943684,0.412177093699771,-2.63487152982817,0.00841691334683531,0.0293587448042375,"CD44-DT"
"8639",3.13598798897329,1.17680918403164,0.446774994875546,2.63400861178333,0.00843833476583844,0.0294256875144651,"AOC3"
"102724416",4.45338794266366,1.03244169056209,0.392041452616454,2.63350133939066,0.00845095024037547,0.0294607248638694,"DNAJC6-AS1"
"100874146",0.509305966315504,2.66182374564648,1.01108606838149,2.63263813921148,0.00847245614061137,0.0295222815990782,"LINC00365"
"317751",1.20968948446278,2.11329504910332,0.802812734281724,2.63236363707419,0.00847930537754799,0.0295394395988413,"MESTIT1"
"105374646",1.03909160428131,2.83315279301617,1.07650470218997,2.63180716930692,0.00849320527117808,0.0295845043543602,"LOC105374646"
"112267916",1.41182465173075,1.62097853720974,0.61596646677897,2.63160192093931,0.00849833726912372,0.0295990210095186,NA
"6323",1.77697339600198,1.86859190846542,0.710227017365779,2.6309783530849,0.0085139458752702,0.0296399286466582,"SCN1A"
"1825",0.70306941006306,2.64748313028744,1.0063530183158,2.63076980155352,0.00851917187239201,0.0296416239686029,"DSC3"
"338328",0.58066002468181,2.338211307105,0.888921279561868,2.63039187030989,0.00852864958687897,0.0296709214966718,"GPIHBP1"
"105376567",0.749840962809163,2.28346972490389,0.868299701267167,2.62981747151527,0.0085430723446228,0.0297109932130309,"LOC105376567"
"107985256",0.846038080576357,2.08311091385023,0.792138314597607,2.62973129245542,0.0085452381216955,0.0297149095844887,"LOC107985256"
"11005",1.24249121454044,2.29296777845596,0.871951784378988,2.62969560878763,0.00854613503625838,0.0297149095844887,"SPINK5"
"105370208",0.540089385132849,2.23945365213696,0.851703397001118,2.62938208303756,0.00855401917427129,0.0297355845514315,"LINC00345"
"100859921",1.00461836976112,2.13182017997899,0.810847927665499,2.62912453401303,0.00856050054663192,0.0297509687311909,"LINC00536"
