"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_symbol"
"100287102",26.3606226215178,-0.203415186910796,0.268541367268259,-0.757481757764326,0.448761290869441,0.576264248378349,"DDX11L1"
"653635",259.059923656218,0.177497078396666,0.0942768680161916,1.88272141546091,0.0597381316487668,0.132392849284131,"WASH7P"
"102466751",6.15854356906944,-0.921469199900301,0.263006391363256,-3.50360002707158,0.000459014228606083,0.00282232591614175,"MIR6859-1"
"107985730",0.471375870265461,1.7946592044259,0.819253647548007,2.19060264155948,0.0284805598339859,0.075515070000463,"MIR1302-2HG"
"79501",0.649801141253431,2.29393979396969,1.08489347884847,2.11443781227678,0.0344778909708966,0.0874933861006264,"OR4F5"
"100996442",27.779873975754,0.0912102582657014,0.142775112327323,0.638838637763387,0.522927909957839,0.643195680533599,"WASH9P"
"729737",93.7422676683762,0.480682667399618,0.214251558864186,2.24354338399154,0.0248617954965504,0.0681152379428748,"LOC729737"
"102725121",30.1048195036087,-0.32182756685596,0.255203184793939,-1.26106406985405,0.207285764487943,0.330524717913879,"DDX11L17"
"102723897",268.159762923402,-0.0673865725505769,0.107901324848472,-0.624520344353593,0.532285913800435,0.650918116067255,"LOC102723897"
"102465909",3.75821775434701,-0.557997305102582,0.303305902586483,-1.83971792287648,0.0658096608317832,0.142293163644456,"MIR6859-2"
"107985721",1.57565046297562,2.14497546843896,0.585115740608342,3.66589944445665,0.000246470766024838,0.00167895557553168,NA
"112268260",6.90028827032177,0.675045559275332,0.301108511363975,2.2418680767856,0.0249698997915972,0.0683625912039017,"LOC112268260"
"100132287",43.4796360578786,0.185728282350478,0.180404660824716,1.0295093347446,0.303240395558203,0.434182860956942,"LOC100132287"
"105378947",1.03545624699654,0.21799648441817,0.565168021882868,0.385719778857818,0.699704212895794,0.789479096696386,"LOC105378947"
"113219467",610.049352311299,0.279858790380525,0.152402972857548,1.83630794815342,0.0663121249253176,0.143077163025251,"MIR12136"
"81399",1.13868049772906,0.937893956202314,0.546885296905354,1.71497380073948,0.0863500304528517,0.173981336388754,"OR4F16"
"100133331",45.0918704421753,0.0622460463211848,0.173987990228165,0.357760591633689,0.720522484472181,0.805485920494055,NA
"107984841",7.60805902610493,-0.065331868532064,0.223477162439972,-0.292342482868301,0.770024780138936,0.842112556676657,NA
"107984847",7.65091533260719,0.373996947113908,0.260947319679088,1.43322777782829,0.151792753784161,0.262479068469506,NA
"107984849",1.19103347533496,0.153683492523887,0.523851548927107,0.293372221268876,0.769237656008893,0.841401667650446,NA
"100288069",49.0738069831032,-0.0658724202262271,0.131005215690699,-0.502822882882393,0.615088803806301,0.722548048201185,"LOC100288069"
"105378580",27.9083416145179,0.0255721434166055,0.121001512738623,0.211337386102307,0.832624011782608,0.889214048149806,"LINC01409"
"400728",26.1631911862347,0.114431954214424,0.163251577618236,0.700954660799807,0.483331310519542,0.607539577997202,"FAM87B"
"79854",50.0282215221754,0.35125525175975,0.144105056453671,2.43749428648729,0.014789447936612,0.045463145174672,"LINC00115"
"643837",259.097934076447,-0.441168155296956,0.0866102310900582,-5.09371871826811,3.51107569016904e-07,5.82769060187977e-06,"LINC01128"
"107984850",8.86090593847725,0.112776172637892,0.437778359668149,0.257610204221561,0.796707753632885,0.86247692641895,"LOC107984850"
"284593",2.38405525814985,0.809040915004902,0.386534827478991,2.09306085115675,0.0363437228602684,0.0911150184380638,"FAM41C"
"284600",2.13255951165334,1.30760439420269,0.659437760324992,1.98290797536111,0.047377709657246,0.111583050956375,"LOC284600"
"100130417",0.864837725207892,1.865565464434,1.08327439905938,1.72215411538747,0.0850416042936768,0.172069271511728,"LINC02593"
"107985728",0.524972709593108,1.36107507248851,1.00502976194862,1.3542634497207,0.175652342595024,0.29290980218204,"LOC107985728"
"148398",73.3978574889638,0.126975768496319,0.0846593511565004,1.49984339310129,0.133654974000663,0.239551678666764,"SAMD11"
"26155",1641.92531177429,0.00701767626413169,0.0678248317576933,0.103467654578232,0.917591819590091,0.947287147937183,"NOC2L"
"339451",304.40386234847,-0.0417172114578164,0.0956662564271361,-0.436070282415516,0.662785737662446,0.760414562486359,"KLHL17"
"84069",56.2208374563557,0.923926511861849,0.156256871736384,5.91286963315492,3.36198271187899e-09,9.22454519232199e-08,"PLEKHN1"
"84808",2.96775720527109,1.30555561112273,0.365053087548066,3.57634452537217,0.000348432384841942,0.00224353609442499,"PERM1"
"57801",209.690380818911,0.427565695485764,0.293358515848597,1.45748520116741,0.144982493475876,0.254357578309381,"HES4"
"9636",2290.87924254083,1.22598401986668,0.344880773780332,3.55480535034857,0.000378259008008369,0.00240232045483461,"ISG15"
"375790",29.5671798770875,0.641405014466734,0.25625446643991,2.50300033157525,0.0123145428711095,0.0393834413814821,"AGRN"
"100288175",5.35977406340302,-0.0404456781449415,0.388365875909693,-0.104143233620109,0.91705568190332,0.946861071470597,"LOC100288175"
"112267874",6.12690824650361,0.976133092862635,0.419973955409819,2.32427054175325,0.0201109986211403,0.0578575349850523,NA
"105378948",8.4230716792782,0.062611871468098,0.344481996539632,0.181756585531444,0.855773756651083,0.905304734534401,"LOC105378948"
"401934",0.380191103201103,1.07604008842822,1.00017549543165,1.07585128144319,0.281993773317206,0.412047658106771,"RNF223"
"54991",318.893965947471,-0.157164516255801,0.0868098988105203,-1.81044464294151,0.0702268615571176,0.149174356438349,"C1orf159"
"254099",0.677830965330854,0.61791975631049,0.883001646761537,0.699794568420964,0.484055607307317,0.608300510935583,"LINC01342"
